Date,Open,High,Low,Close,Adj Close,Volume
1977-01-19,103.320000,104.379997,102.830002,103.849998,103.849998,27120000
1977-01-20,103.849998,104.449997,102.500000,102.970001,102.970001,26520000
1977-01-21,102.970001,103.910004,102.349998,103.320000,103.320000,23930000
1977-01-24,103.320000,104.059998,102.500000,103.250000,103.250000,22890000
1977-01-25,103.250000,104.080002,102.419998,103.129997,103.129997,26340000
1977-01-26,103.129997,103.480003,101.839996,102.339996,102.339996,27840000
1977-01-27,102.339996,102.809998,101.269997,101.790001,101.790001,24360000
1977-01-28,101.790001,102.610001,101.080002,101.930000,101.930000,22700000
1977-01-31,101.930000,102.440002,100.910004,102.029999,102.029999,22920000
1977-02-01,102.029999,103.059998,101.570000,102.540001,102.540001,23700000
1977-03-01,99.820000,101.029999,99.650002,100.660004,100.660004,19480000
1977-04-01,98.419998,99.570000,98.379997,99.209999,99.209999,17050000
1977-06-01,96.120003,97.269997,95.889999,96.930000,96.930000,18320000
1977-07-01,100.480003,100.760002,99.629997,100.099998,100.099998,18160000
1977-08-01,98.849998,99.839996,98.459999,99.120003,99.120003,17920000
1977-09-01,96.769997,97.540001,96.349998,96.830002,96.830002,18820000
1977-11-01,92.190002,92.190002,91.000000,91.349998,91.349998,17170000
1977-12-01,94.830002,95.449997,94.230003,94.690002,94.690002,24220000
1978-01-03,95.099998,95.150002,93.489998,93.820000,93.820000,17720000
1978-01-04,93.820000,94.099998,92.570000,93.519997,93.519997,24090000
1978-01-05,93.519997,94.529999,92.510002,92.739998,92.739998,23570000
1978-01-06,92.660004,92.660004,91.050003,91.620003,91.620003,26150000
1978-01-09,91.480003,91.480003,89.970001,90.639999,90.639999,27990000
1978-01-10,90.639999,91.290001,89.720001,90.169998,90.169998,25180000
1978-01-11,90.169998,90.699997,89.230003,89.739998,89.739998,22880000
1978-01-12,89.739998,90.599998,89.250000,89.820000,89.820000,22730000
1978-01-13,89.820000,90.470001,89.260002,89.690002,89.690002,18010000
1978-01-16,89.690002,90.110001,88.879997,89.430000,89.430000,18760000
1978-01-17,89.430000,90.309998,89.050003,89.879997,89.879997,19360000
1978-01-18,89.879997,90.860001,89.589996,90.559998,90.559998,21390000
1978-01-19,90.559998,91.040001,89.739998,90.089996,90.089996,21500000
1978-01-20,90.089996,90.269997,89.410004,89.889999,89.889999,7580000
1978-01-23,89.889999,90.080002,88.809998,89.239998,89.239998,19380000
1978-01-24,89.239998,89.800003,88.669998,89.250000,89.250000,18690000
1978-01-25,89.250000,89.940002,88.830002,89.389999,89.389999,18690000
1978-01-26,89.389999,89.790001,88.309998,88.580002,88.580002,19600000
1978-01-27,88.580002,89.099998,88.019997,88.580002,88.580002,17600000
1978-01-30,88.580002,89.669998,88.260002,89.339996,89.339996,17400000
1978-01-31,89.339996,89.919998,88.610001,89.250000,89.250000,19870000
1978-02-01,89.250000,90.239998,88.820000,89.930000,89.930000,22240000
1978-03-01,87.040001,87.629997,86.449997,87.190002,87.190002,21010000
1978-05-01,96.830002,98.300003,96.410004,97.669998,97.669998,37020000
1978-06-01,97.239998,97.949997,96.629997,97.349998,97.349998,28750000
1978-08-01,100.680000,101.459999,99.949997,100.660004,100.660004,34810000
1978-09-01,103.290001,104.269997,102.730003,103.680000,103.680000,35070000
1978-11-01,94.129997,97.410004,94.129997,96.849998,96.849998,50450000
1978-12-01,95.010002,96.690002,95.010002,96.279999,96.279999,26830000
1979-01-02,96.110001,96.959999,95.220001,96.730003,96.730003,18340000
1979-01-03,96.809998,98.540001,96.809998,97.800003,97.800003,29180000
1979-01-04,97.800003,99.419998,97.519997,98.580002,98.580002,33290000
1979-01-05,98.580002,99.790001,98.250000,99.129997,99.129997,28890000
1979-01-08,99.129997,99.300003,97.830002,98.800003,98.800003,21440000
1979-01-09,98.800003,99.959999,98.620003,99.330002,99.330002,27340000
1979-01-10,99.330002,99.750000,98.279999,98.769997,98.769997,24990000
1979-01-11,98.769997,99.410004,97.949997,99.099998,99.099998,24580000
1979-01-12,99.320000,100.910004,99.320000,99.930000,99.930000,37120000
1979-01-15,99.930000,101.129997,99.580002,100.690002,100.690002,27520000
1979-01-16,100.690002,100.879997,99.110001,99.459999,99.459999,30340000
1979-01-17,99.459999,100.000000,98.330002,99.480003,99.480003,25310000
1979-01-18,99.480003,100.349998,98.910004,99.720001,99.720001,27260000
1979-01-19,99.720001,100.570000,99.220001,99.750000,99.750000,26800000
1979-01-22,99.750000,100.349998,98.900002,99.900002,99.900002,24390000
1979-01-23,99.900002,101.050003,99.349998,100.599998,100.599998,30130000
1979-01-24,100.599998,101.309998,99.669998,100.160004,100.160004,31730000
1979-01-25,100.160004,101.660004,99.989998,101.190002,101.190002,31440000
1979-01-26,101.190002,102.589996,101.029999,101.860001,101.860001,34230000
1979-01-29,101.860001,102.330002,100.989998,101.550003,101.550003,24170000
1979-01-30,101.550003,102.070000,100.680000,101.050003,101.050003,26910000
1979-01-31,101.050003,101.410004,99.470001,99.930000,99.930000,30330000
1979-02-01,99.930000,100.379997,99.010002,99.959999,99.959999,27930000
1979-03-01,96.279999,97.279999,95.980003,96.900002,96.900002,23830000
1979-05-01,101.760002,102.500000,101.220001,101.680000,101.680000,31040000
1979-06-01,99.080002,99.699997,98.570000,99.169998,99.169998,24560000
1979-08-01,103.809998,104.570000,103.139999,104.169998,104.169998,36570000
1979-10-01,109.190002,109.190002,107.699997,108.559998,108.559998,24980000
1979-11-01,101.820000,103.070000,101.099998,102.570000,102.570000,25880000
1980-01-02,107.940002,108.430000,105.290001,105.760002,105.760002,40610000
1980-01-03,105.760002,106.080002,103.260002,105.220001,105.220001,50480000
1980-01-04,105.220001,107.080002,105.089996,106.519997,106.519997,39130000
1980-01-07,106.519997,107.800003,105.800003,106.809998,106.809998,44500000
1980-01-08,106.809998,109.290001,106.290001,108.949997,108.949997,53390000
1980-01-09,108.949997,111.089996,108.410004,109.050003,109.050003,65260000
1980-01-10,109.050003,110.860001,108.470001,109.889999,109.889999,55980000
1980-01-11,109.889999,111.160004,108.889999,109.919998,109.919998,52890000
1980-01-14,109.919998,111.440002,109.339996,110.379997,110.379997,52930000
1980-01-15,110.379997,111.930000,109.449997,111.139999,111.139999,52320000
1980-01-16,111.139999,112.900002,110.379997,111.050003,111.050003,67700000
1980-01-17,111.050003,112.010002,109.809998,110.699997,110.699997,54170000
1980-01-18,110.699997,111.739998,109.879997,111.070000,111.070000,47150000
1980-01-21,111.070000,112.900002,110.660004,112.099998,112.099998,48040000
1980-01-22,112.099998,113.099998,110.919998,111.510002,111.510002,50620000
1980-01-23,111.510002,113.930000,110.930000,113.440002,113.440002,50730000
1980-01-24,113.440002,115.269997,112.949997,113.699997,113.699997,59070000
1980-01-25,113.699997,114.449997,112.360001,113.610001,113.610001,47100000
1980-01-28,113.610001,115.650002,112.930000,114.849998,114.849998,53620000
1980-01-29,114.849998,115.769997,113.029999,114.070000,114.070000,55480000
1980-01-30,114.070000,115.849998,113.370003,115.199997,115.199997,51170000
1980-01-31,115.199997,117.169998,113.779999,114.160004,114.160004,65900000
1980-02-01,114.160004,115.540001,113.129997,115.120003,115.120003,46610000
1980-04-01,102.089996,103.279999,100.849998,102.180000,102.180000,32230000
1980-05-01,106.290001,106.860001,104.720001,105.459999,105.459999,32480000
1980-07-01,114.239998,115.449997,113.540001,114.930000,114.930000,34340000
1980-08-01,121.669998,122.379997,120.080002,121.209999,121.209999,46440000
1980-10-01,125.459999,127.879997,124.660004,127.129997,127.129997,48720000
1980-12-01,140.520004,140.660004,136.750000,137.210007,137.210007,48180000
1981-01-02,135.759995,137.100006,134.610001,136.339996,136.339996,28870000
1981-01-05,136.339996,139.240005,135.860001,137.970001,137.970001,58710000
1981-01-06,137.970001,140.320007,135.779999,138.119995,138.119995,67400000
1981-01-07,136.020004,136.020004,132.300003,135.080002,135.080002,92890000
1981-01-08,135.080002,136.100006,131.960007,133.059998,133.059998,55350000
1981-01-09,133.059998,134.759995,131.710007,133.479996,133.479996,50190000
1981-01-12,133.479996,135.880005,132.789993,133.520004,133.520004,48760000
1981-01-13,133.520004,134.270004,131.690002,133.289993,133.289993,40890000
1981-01-14,133.289993,135.250000,132.649994,133.470001,133.470001,41390000
1981-01-15,133.470001,135.149994,132.440002,134.220001,134.220001,39640000
1981-01-16,134.220001,135.910004,133.350006,134.770004,134.770004,43260000
1981-01-19,134.770004,135.860001,133.509995,134.369995,134.369995,36470000
1981-01-20,134.369995,135.300003,131.259995,131.649994,131.649994,41750000
1981-01-21,131.649994,132.479996,129.929993,131.360001,131.360001,39190000
1981-01-22,131.360001,132.080002,129.229996,130.259995,130.259995,39880000
1981-01-23,130.259995,131.339996,129.000000,130.229996,130.229996,37220000
1981-01-26,130.229996,131.179993,128.570007,129.839996,129.839996,35380000
1981-01-27,129.839996,131.949997,129.320007,131.119995,131.119995,42260000
1981-01-28,131.119995,132.410004,129.820007,130.339996,130.339996,36690000
1981-01-29,130.339996,131.779999,128.970001,130.240005,130.240005,38170000
1981-01-30,130.240005,131.649994,128.610001,129.550003,129.550003,41160000
1981-04-01,136.000000,137.559998,135.039993,136.570007,136.570007,54880000
1981-05-01,132.809998,134.169998,131.429993,132.720001,132.720001,48360000
1981-06-01,132.589996,134.619995,131.490005,132.410004,132.410004,62170000
1981-07-01,131.210007,131.690002,129.039993,129.770004,129.770004,49080000
1981-09-01,122.790001,123.919998,121.589996,123.019997,123.019997,45110000
1981-10-01,116.180000,117.660004,115.000000,117.080002,117.080002,41600000
1981-12-01,126.349998,127.300003,124.839996,126.099998,126.099998,53980000
1982-01-04,122.550003,123.720001,121.480003,122.739998,122.739998,36760000
1982-01-05,122.610001,122.610001,119.570000,120.050003,120.050003,47510000
1982-01-06,120.050003,120.449997,117.989998,119.180000,119.180000,51510000
1982-01-07,119.180000,119.879997,117.699997,118.930000,118.930000,43410000
1982-01-08,118.930000,120.589996,118.550003,119.550003,119.550003,42050000
1982-01-11,119.550003,120.339996,116.470001,116.779999,116.779999,51900000
1982-01-12,116.779999,117.489998,115.180000,116.300003,116.300003,49800000
1982-01-13,116.300003,117.459999,114.239998,114.879997,114.879997,49130000
1982-01-14,114.879997,116.300003,114.070000,115.540001,115.540001,42940000
1982-01-15,115.540001,117.139999,115.099998,116.330002,116.330002,43310000
1982-01-18,116.330002,117.690002,114.849998,117.220001,117.220001,44920000
1982-01-19,117.220001,118.150002,115.519997,115.970001,115.970001,45070000
1982-01-20,115.970001,116.639999,114.290001,115.269997,115.269997,48860000
1982-01-21,115.269997,116.919998,114.599998,115.750000,115.750000,48610000
1982-01-22,115.750000,116.529999,114.580002,115.379997,115.379997,44370000
1982-01-25,115.379997,115.930000,113.629997,115.410004,115.410004,43170000
1982-01-26,115.410004,116.599998,114.489998,115.190002,115.190002,44870000
1982-01-27,115.190002,116.599998,114.379997,115.739998,115.739998,50060000
1982-01-28,116.099998,119.349998,116.099998,118.919998,118.919998,66690000
1982-01-29,118.919998,121.379997,118.639999,120.400002,120.400002,73400000
1982-02-01,119.809998,119.809998,117.139999,117.779999,117.779999,47720000
1982-03-01,113.110001,114.320000,111.860001,113.309998,113.309998,53010000
1982-04-01,111.959999,114.220001,111.480003,113.790001,113.790001,57100000
1982-06-01,111.970001,112.070000,111.660004,111.680000,111.680000,41650000
1982-07-01,109.519997,109.629997,108.620003,108.709999,108.709999,47900000
1982-09-01,119.519997,120.050003,117.980003,118.250000,118.250000,82830000
1982-10-01,120.400002,121.970001,120.150002,121.970001,121.970001,65000000
1982-11-01,133.720001,136.029999,133.220001,135.470001,135.470001,73530000
1982-12-01,138.559998,140.369995,138.350006,138.720001,138.720001,107850000
1983-01-03,140.649994,141.330002,138.199997,138.339996,138.339996,59080000
1983-01-04,138.330002,141.360001,138.080002,141.360001,141.360001,75530000
1983-01-05,141.350006,142.600006,141.149994,141.960007,141.960007,95390000
1983-01-06,142.009995,145.770004,142.009995,145.270004,145.270004,129410000
1983-01-07,145.270004,146.460007,145.149994,145.179993,145.179993,127290000
1983-01-10,145.190002,147.250000,144.580002,146.779999,146.779999,101890000
1983-01-11,146.789993,146.830002,145.380005,145.779999,145.779999,98250000
1983-01-12,145.759995,148.360001,145.759995,146.690002,146.690002,109850000
1983-01-13,146.669998,146.940002,145.669998,145.729996,145.729996,77030000
1983-01-14,145.720001,147.119995,145.720001,146.649994,146.649994,86480000
1983-01-17,146.649994,147.899994,146.639999,146.720001,146.720001,89210000
1983-01-18,146.710007,146.740005,145.520004,146.399994,146.399994,78380000
1983-01-19,146.399994,146.449997,144.509995,145.270004,145.270004,80900000
1983-01-20,145.289993,146.619995,145.289993,146.289993,146.289993,82790000
1983-01-21,146.300003,146.300003,143.250000,143.850006,143.850006,77110000
1983-01-24,143.839996,143.839996,139.100006,139.970001,139.970001,90800000
1983-01-25,139.979996,141.750000,139.979996,141.750000,141.750000,79740000
1983-01-26,141.770004,142.160004,141.160004,141.539993,141.539993,73720000
1983-01-27,141.539993,144.300003,141.539993,144.270004,144.270004,88120000
1983-01-28,144.309998,145.470001,144.250000,144.509995,144.509995,89490000
1983-01-31,144.509995,145.300003,143.929993,145.300003,145.300003,67140000
1983-02-01,145.289993,145.289993,142.960007,142.960007,142.960007,82750000
1983-03-01,148.070007,150.880005,148.070007,150.880005,150.880005,103750000
1983-06-01,162.380005,162.639999,161.330002,162.550003,162.550003,84460000
1983-07-01,168.110001,168.639999,167.770004,168.639999,168.639999,65110000
1983-08-01,162.339996,162.779999,161.550003,162.039993,162.039993,77210000
1983-09-01,164.399994,164.660004,163.949997,164.229996,164.229996,76120000
1983-11-01,163.550003,163.660004,162.369995,163.660004,163.660004,84460000
1983-12-01,166.369995,166.770004,166.080002,166.490005,166.490005,106970000
1984-01-03,164.929993,164.929993,163.979996,164.039993,164.039993,71340000
1984-01-04,164.089996,166.779999,164.039993,166.779999,166.779999,112980000
1984-01-05,166.779999,169.100006,166.779999,168.809998,168.809998,159990000
1984-01-06,168.809998,169.309998,168.490005,169.279999,169.279999,137590000
1984-01-09,169.179993,169.460007,168.479996,168.899994,168.899994,107100000
1984-01-10,168.899994,169.539993,167.869995,167.949997,167.949997,109570000
1984-01-11,167.949997,168.070007,167.270004,167.800003,167.800003,98660000
1984-01-12,167.789993,168.399994,167.679993,167.750000,167.750000,99410000
1984-01-13,167.750000,168.589996,166.639999,167.020004,167.020004,101790000
1984-01-16,167.020004,167.550003,166.770004,167.179993,167.179993,93790000
1984-01-17,167.179993,167.839996,167.009995,167.830002,167.830002,92750000
1984-01-18,167.830002,168.339996,167.020004,167.550003,167.550003,109010000
1984-01-19,167.550003,167.649994,166.669998,167.039993,167.039993,98340000
1984-01-20,167.039993,167.059998,165.869995,166.210007,166.210007,93360000
1984-01-23,166.210007,166.210007,164.830002,164.869995,164.869995,82010000
1984-01-24,164.869995,166.350006,164.839996,165.940002,165.940002,103050000
1984-01-25,165.940002,167.119995,164.740005,164.839996,164.839996,113470000
1984-01-26,164.839996,165.550003,164.119995,164.240005,164.240005,111100000
1984-01-27,164.240005,164.330002,163.070007,163.940002,163.940002,103720000
1984-01-30,164.399994,164.669998,162.399994,162.869995,162.869995,103120000
1984-01-31,162.869995,163.600006,162.029999,163.410004,163.410004,113510000
1984-02-01,163.410004,164.000000,162.270004,162.740005,162.740005,107100000
1984-03-01,157.059998,158.190002,156.770004,158.190002,158.190002,82010000
1984-05-01,160.050003,161.690002,160.050003,161.679993,161.679993,110550000
1984-06-01,150.550003,153.240005,150.550003,153.240005,153.240005,96040000
1984-08-01,150.660004,154.080002,150.660004,154.080002,154.080002,127500000
1984-10-01,166.100006,166.100006,164.479996,164.619995,164.619995,73630000
1984-11-01,166.089996,167.830002,166.089996,167.490005,167.490005,107300000
1985-01-02,167.199997,167.199997,165.190002,165.369995,165.369995,67820000
1985-01-03,165.369995,166.110001,164.380005,164.570007,164.570007,88880000
1985-01-04,164.550003,164.550003,163.360001,163.679993,163.679993,77480000
1985-01-07,163.679993,164.710007,163.679993,164.240005,164.240005,86190000
1985-01-08,164.240005,164.589996,163.910004,163.990005,163.990005,92110000
1985-01-09,163.990005,165.570007,163.990005,165.179993,165.179993,99230000
1985-01-10,165.179993,168.309998,164.990005,168.309998,168.309998,124700000
1985-01-11,168.309998,168.720001,167.580002,167.910004,167.910004,107600000
1985-01-14,167.910004,170.550003,167.580002,170.509995,170.509995,124900000
1985-01-15,170.509995,171.820007,170.399994,170.809998,170.809998,155300000
1985-01-16,170.809998,171.940002,170.410004,171.190002,171.190002,135500000
1985-01-17,171.190002,171.339996,170.220001,170.729996,170.729996,113600000
1985-01-18,170.729996,171.419998,170.660004,171.320007,171.320007,104700000
1985-01-21,171.320007,175.449997,171.309998,175.229996,175.229996,146800000
1985-01-22,175.229996,176.630005,175.139999,175.479996,175.479996,174800000
1985-01-23,175.479996,177.300003,175.149994,177.300003,177.300003,144400000
1985-01-24,177.300003,178.160004,176.559998,176.710007,176.710007,160700000
1985-01-25,176.710007,177.750000,176.539993,177.350006,177.350006,122400000
1985-01-28,177.350006,178.190002,176.559998,177.399994,177.399994,128400000
1985-01-29,177.399994,179.190002,176.580002,179.179993,179.179993,115700000
1985-01-30,179.179993,180.270004,179.050003,179.389999,179.389999,170000000
1985-01-31,179.389999,179.830002,178.559998,179.630005,179.630005,132500000
1985-02-01,179.630005,179.630005,178.440002,178.630005,178.630005,105400000
1985-03-01,181.179993,183.889999,181.160004,183.229996,183.229996,139900000
1985-04-01,180.660004,181.270004,180.429993,181.270004,181.270004,89900000
1985-05-01,179.830002,180.039993,178.350006,178.369995,178.369995,101600000
1985-07-01,191.850006,192.429993,191.169998,192.429993,192.429993,96080000
1985-08-01,190.919998,192.169998,190.910004,192.110001,192.110001,121500000
1985-10-01,182.059998,185.080002,182.020004,185.070007,185.070007,130200000
1985-11-01,189.820007,191.529999,189.369995,191.529999,191.529999,129400000
1986-01-02,211.279999,211.279999,208.929993,209.589996,209.589996,98960000
1986-01-03,209.589996,210.880005,209.509995,210.880005,210.880005,105000000
1986-01-06,210.880005,210.979996,209.929993,210.649994,210.649994,99610000
1986-01-07,210.649994,213.800003,210.649994,213.800003,213.800003,153000000
1986-01-08,213.800003,214.570007,207.490005,207.970001,207.970001,180300000
1986-01-09,207.970001,207.970001,204.509995,206.110001,206.110001,176500000
1986-01-10,206.110001,207.330002,205.520004,205.960007,205.960007,122800000
1986-01-13,205.960007,206.830002,205.520004,206.720001,206.720001,108700000
1986-01-14,206.720001,207.369995,206.059998,206.639999,206.639999,113900000
1986-01-15,206.639999,208.270004,206.639999,208.259995,208.259995,122400000
1986-01-16,208.259995,209.179993,207.610001,209.169998,209.169998,130500000
1986-01-17,209.169998,209.399994,207.589996,208.429993,208.429993,132100000
1986-01-20,208.429993,208.429993,206.619995,207.529999,207.529999,85340000
1986-01-21,207.529999,207.779999,205.050003,205.789993,205.789993,128300000
1986-01-22,205.789993,206.029999,203.410004,203.490005,203.490005,131200000
1986-01-23,203.490005,204.429993,202.600006,204.250000,204.250000,130300000
1986-01-24,204.250000,206.429993,204.250000,206.429993,206.429993,128900000
1986-01-27,206.429993,207.690002,206.429993,207.389999,207.389999,122900000
1986-01-28,207.419998,209.820007,207.399994,209.809998,209.809998,145700000
1986-01-29,209.809998,212.360001,209.809998,210.289993,210.289993,193800000
1986-01-30,210.289993,211.539993,209.149994,209.330002,209.330002,125300000
1986-01-31,209.330002,212.419998,209.190002,211.779999,211.779999,143500000
1986-04-01,238.899994,239.100006,234.570007,235.139999,235.139999,167400000
1986-05-01,235.520004,236.009995,234.210007,235.160004,235.160004,146500000
1986-07-01,250.669998,252.039993,250.529999,252.039993,252.039993,147700000
1986-08-01,236.119995,236.889999,234.589996,234.910004,234.910004,114900000
1986-10-01,231.320007,234.619995,231.320007,233.600006,233.600006,143600000
1986-12-01,249.220001,249.220001,245.720001,249.050003,249.050003,133800000
1987-01-02,242.169998,246.449997,242.169998,246.449997,246.449997,91880000
1987-01-05,246.449997,252.570007,246.449997,252.190002,252.190002,181900000
1987-01-06,252.199997,253.990005,252.139999,252.779999,252.779999,189300000
1987-01-07,252.779999,255.720001,252.649994,255.330002,255.330002,190900000
1987-01-08,255.360001,257.279999,254.970001,257.279999,257.279999,194500000
1987-01-09,257.260010,259.200012,256.109985,258.730011,258.730011,193000000
1987-01-12,258.720001,261.359985,257.920013,260.299988,260.299988,184200000
1987-01-13,260.299988,260.450012,259.209991,259.950012,259.950012,170900000
1987-01-14,259.950012,262.720001,259.619995,262.640015,262.640015,214200000
1987-01-15,262.649994,266.679993,262.640015,265.489990,265.489990,253100000
1987-01-16,265.459991,267.239990,264.309998,266.279999,266.279999,218400000
1987-01-19,266.260010,269.339996,264.000000,269.339996,269.339996,162800000
1987-01-20,269.339996,271.029999,267.649994,269.040009,269.040009,224800000
1987-01-21,269.040009,270.869995,267.350006,267.839996,267.839996,184200000
1987-01-22,267.839996,274.049988,267.320007,273.910004,273.910004,188700000
1987-01-23,273.910004,280.959991,268.410004,270.100006,270.100006,302400000
1987-01-26,270.100006,270.399994,267.730011,269.609985,269.609985,138900000
1987-01-27,269.609985,274.309998,269.609985,273.750000,273.750000,192300000
1987-01-28,273.750000,275.709991,273.029999,275.399994,275.399994,195800000
1987-01-29,275.399994,276.850006,272.540009,274.239990,274.239990,205300000
1987-01-30,274.239990,274.239990,271.380005,274.079987,274.079987,163400000
1987-04-01,291.589996,292.380005,288.339996,292.380005,292.380005,182600000
1987-05-01,286.989990,289.709991,286.519989,288.029999,288.029999,160100000
1987-06-01,290.119995,291.959991,289.230011,289.829987,289.829987,149300000
1987-07-01,303.989990,304.000000,302.529999,302.940002,302.940002,157000000
1987-09-01,329.809998,332.179993,322.829987,323.399994,323.399994,193500000
1987-10-01,321.829987,327.339996,321.829987,327.329987,327.329987,193200000
1987-12-01,230.320007,234.020004,230.300003,232.000000,232.000000,149870000
1988-01-04,247.100006,256.440002,247.080002,255.940002,255.940002,181810000
1988-01-05,255.949997,261.779999,255.949997,258.630005,258.630005,209520000
1988-01-06,258.640015,259.790009,257.179993,258.890015,258.890015,169730000
1988-01-07,258.869995,261.320007,256.179993,261.070007,261.070007,175360000
1988-01-08,261.049988,261.070007,242.949997,243.399994,243.399994,197300000
1988-01-11,243.380005,247.509995,241.070007,247.490005,247.490005,158980000
1988-01-12,247.440002,247.490005,240.460007,245.419998,245.419998,165730000
1988-01-13,245.410004,249.250000,241.410004,245.809998,245.809998,154020000
1988-01-14,245.830002,247.000000,243.970001,245.880005,245.880005,140570000
1988-01-15,246.020004,253.649994,245.880005,252.050003,252.050003,197940000
1988-01-18,252.050003,252.860001,249.979996,251.880005,251.880005,135100000
1988-01-19,251.839996,253.330002,248.750000,249.320007,249.320007,153550000
1988-01-20,249.309998,249.320007,241.139999,242.630005,242.630005,181660000
1988-01-21,242.649994,244.250000,240.169998,243.139999,243.139999,158080000
1988-01-22,243.139999,246.500000,243.139999,246.500000,246.500000,147050000
1988-01-25,246.529999,252.869995,246.500000,252.169998,252.169998,275250000
1988-01-26,252.130005,252.169998,249.100006,249.570007,249.570007,138380000
1988-01-27,249.580002,253.020004,248.500000,249.380005,249.380005,176360000
1988-01-28,249.389999,253.660004,249.380005,253.289993,253.289993,166430000
1988-01-29,253.309998,257.070007,252.699997,257.070007,257.070007,211880000
1988-02-01,257.049988,258.269989,254.929993,255.039993,255.039993,210660000
1988-03-01,267.820007,267.950012,265.390015,267.220001,267.220001,199990000
1988-06-01,262.160004,267.429993,262.100006,266.690002,266.690002,234560000
1988-07-01,273.500000,273.799988,270.779999,271.779999,271.779999,238330000
1988-08-01,272.029999,272.799988,271.209991,272.209991,272.209991,138170000
1988-09-01,261.519989,261.519989,256.980011,258.350006,258.350006,144090000
1988-11-01,278.970001,279.570007,278.010010,279.059998,279.059998,151250000
1988-12-01,273.679993,273.700012,272.269989,272.489990,272.489990,129380000
1989-01-03,277.720001,277.720001,273.809998,275.309998,275.309998,128500000
1989-01-04,275.309998,279.750000,275.309998,279.429993,279.429993,149700000
1989-01-05,279.429993,281.510010,279.429993,280.010010,280.010010,174040000
1989-01-06,280.010010,282.059998,280.010010,280.670013,280.670013,161330000
1989-01-09,280.670013,281.890015,280.320007,280.980011,280.980011,163180000
1989-01-10,280.980011,281.579987,279.440002,280.380005,280.380005,140420000
1989-01-11,280.380005,282.010010,280.209991,282.010010,282.010010,148950000
1989-01-12,282.010010,284.630005,282.010010,283.170013,283.170013,183000000
1989-01-13,283.170013,284.119995,282.709991,283.869995,283.869995,132320000
1989-01-16,283.869995,284.880005,283.630005,284.140015,284.140015,117380000
1989-01-17,284.140015,284.140015,283.059998,283.549988,283.549988,143930000
1989-01-18,283.549988,286.869995,282.649994,286.529999,286.529999,187450000
1989-01-19,286.529999,287.899994,286.140015,286.910004,286.910004,192030000
1989-01-20,286.899994,287.040009,285.750000,286.630005,286.630005,166120000
1989-01-23,287.850006,287.980011,284.500000,284.500000,284.500000,141640000
1989-01-24,284.500000,288.489990,284.500000,288.489990,288.489990,189620000
1989-01-25,288.489990,289.149994,287.970001,289.140015,289.140015,183610000
1989-01-26,289.140015,292.619995,288.130005,291.690002,291.690002,212250000
1989-01-27,291.690002,296.079987,291.690002,293.820007,293.820007,254870000
1989-01-30,293.820007,295.130005,293.540009,294.989990,294.989990,167830000
1989-01-31,294.989990,297.510010,293.570007,297.470001,297.470001,194050000
1989-02-01,297.470001,298.329987,296.220001,297.089996,297.089996,215640000
1989-03-01,288.859985,290.279999,286.459991,287.109985,287.109985,177210000
1989-05-01,309.640015,309.640015,307.399994,309.119995,309.119995,138050000
1989-06-01,320.510010,322.570007,320.010010,321.970001,321.970001,223160000
1989-08-01,346.079987,347.989990,342.929993,343.750000,343.750000,225280000
1989-09-01,351.450012,353.899994,350.880005,353.730011,353.730011,133300000
1989-11-01,340.359985,341.739990,339.790009,341.200012,341.200012,154240000
1989-12-01,346.010010,351.880005,345.989990,350.630005,350.630005,199200000
1990-01-02,353.399994,359.690002,351.980011,359.690002,359.690002,162070000
1990-01-03,359.690002,360.589996,357.890015,358.760010,358.760010,192330000
1990-01-04,358.760010,358.760010,352.890015,355.670013,355.670013,177000000
1990-01-05,355.670013,355.670013,351.350006,352.200012,352.200012,158530000
1990-01-08,352.200012,354.239990,350.540009,353.790009,353.790009,140110000
1990-01-09,353.829987,354.170013,349.609985,349.619995,349.619995,155210000
1990-01-10,349.619995,349.619995,344.320007,347.309998,347.309998,175990000
1990-01-11,347.309998,350.140015,347.309998,348.529999,348.529999,154390000
1990-01-12,348.529999,348.529999,339.489990,339.929993,339.929993,183880000
1990-01-15,339.929993,339.940002,336.570007,337.000000,337.000000,140590000
1990-01-16,337.000000,340.750000,333.369995,340.750000,340.750000,186070000
1990-01-17,340.769989,342.010010,336.260010,337.399994,337.399994,170470000
1990-01-18,337.399994,338.380005,333.980011,338.190002,338.190002,178590000
1990-01-19,338.190002,340.480011,338.190002,339.149994,339.149994,185590000
1990-01-22,339.140015,339.959991,330.279999,330.380005,330.380005,148380000
1990-01-23,330.380005,332.760010,328.670013,331.609985,331.609985,179300000
1990-01-24,331.609985,331.709991,324.170013,330.260010,330.260010,207830000
1990-01-25,330.260010,332.329987,325.329987,326.079987,326.079987,172270000
1990-01-26,326.089996,328.579987,321.440002,325.799988,325.799988,198190000
1990-01-29,325.799988,327.309998,321.790009,325.200012,325.200012,150770000
1990-01-30,325.200012,325.730011,319.829987,322.980011,322.980011,186030000
1990-01-31,322.980011,329.079987,322.980011,329.079987,329.079987,189660000
1990-02-01,329.079987,329.859985,327.760010,328.790009,328.790009,154580000
1990-03-01,331.890015,334.399994,331.079987,332.739990,332.739990,157930000
1990-05-01,330.799988,332.829987,330.799988,332.250000,332.250000,149020000
1990-06-01,361.260010,363.519989,361.209991,363.160004,363.160004,187860000
